wildstar;722;82;7.5;WildStar is an massively multiplayer online adventure game where players make their mark as Explorers, Soldiers, Scientists or Settlers and lay claim to a mysterious planet on the edge of know;Carbine Studios;T;role-playing;"http://video.gamespotcdn.com/d5/gsc/2013/05/169_wildstar_devspeakpaths_pc_ot_052213_4000.mp4
"
rpg-maker-fes;428;64;5.5;Ready to become a game developer? RPG Maker Fes makes it easy to develop any RPG you can imagine without any programming knowledge. Simple but powerful tools let you bring to life the amazing stories in your head. Customize characters, stories, combat and more to become the next great ;Kadokawa;E10+;role-playing;"http://video.gamespotcdn.com/d5/2017/04/12/Trailer_RPGMakerFes_BuildingYourRPG_20170412_4000.mp4
"
dark-souls-iii-ashes-of-ariandel;509;73;7.3;Journey to the snowy world of Ariandel and encounter new areas, bosses, enemies, weapons, armor set, magic spells and more. Will you accept the challenge and embrace the darkness on;From Software;M;role-playing;"http://video.gamespotcdn.com/d5/2015/12/04/Trailer_DarkSoulsIII_DarknessHasSpread_20151204_4000.mp4
"
final-fantasy-xiv-stormblood;722;87;7.1;Dive into the next chapter of the Final Fantasy XIV Online with its next expansion pack - Stormblood. Explore vast, new lands, including Ala Mhigo, and challenge new Primal threats across Eorzea as you embark on hundreds of new quests as the Warrior of Light. FEATURES * Level cap              ;Square Enix;T;role-playing;"http://video.gamespotcdn.com/d5/2017/01/17/Trailer_FF14_Patch_2017117_4000.mp4
"
aw-phoenix-festa;477;55;5.3;Live the Events of the Asterisk War. In this action RPG, experience the events of The Asterisk War series. Assume the role of hero Ayato Amagiri and go through Rikka Academy and the Phoenix Festa storyline. Players trip simulated high school experiences while fighting in over-the-top tour;Bandai Namco Games;T;role-playing;"http://video.gamespotcdn.com/d5/2016/07/27/Trailer_AW_20160727_4000.mp4
"
ember;543;70;6.3;A passion project 10 years in the making, Ember is a homage to classic role-playing games (RPG). Enter the world of Ember as a resurrected Lightbringer summoned to protect the dying Embers as the world is on the brink of collapse. Beginning in the Deep Barrows, traverse vast environments;N-Fusion Interactive Entertainment Corp.;T;role-playing;"http://video.gamespotcdn.com/d5/2016/09/09/Trailer_Ember_Teaser_20160909_4000.mp4
"
yo-kai-watch;358;76;7.8;The YO-KAI WATCH game is about hundreds of sometimes cute, sometimes spooky, and usually mischievous Yo-kai that inhabit our world. Yo-kai are not ghosts, monsters or creatures. Yo-kai are, quite simply, Yo-kai. They cannot be seen by the human eye, but they are everywhere. Whether born from;Level 5;E10+;role-playing;"http://video.gamespotcdn.com/d5/2015/06/16/Trailer_YokaiWatch_E3_20150616_4000.mp4
"
path-of-exile-the-fall-of-oriath;511;83;7.6;Path of Exile is an online Action RPG set in an unforgiving world that boasts deep character and item customization, endless replayability, countless valuable treasures, and a massive, customizable end-game. The entire game is available for free. Its development is funded through optional;Grinding Gear Games;M;role-playing;"http://video.gamespotcdn.com/d5/2017/07/19/Trailer_PathOfExile2_Release_20170719_4000.mp4
"
megadimension-neptunia-vii;562;71;7.3;The first PS4 game in the Hyperdimension Neptunia series, this installment features new characters, three worlds to save, three new stories to play, a new powerful transformation mode, extra features to the battle system, and a new dungeon minigame. Enjoy original Japanese and English;Idea Factory, Compile Heart;T;role-playing;"http://video.gamespotcdn.com/d5/2016/01/25/Trailer_MegadimensionNeptunia_Updated_20160125_4000.mp4
"
etrian-odyssey-2-untold-the-fafnir-knight;242;82;8.0;The next entry of the Etrian Odyssey Untold series is essentially two games in one - the first, a Nintendo 3DS update to Etrian Odyssey 2: Heroes of Laggard (released on Nintendo DS) with new dungeon layouts, new graphics, and system improvements from the recent Etrian Odyssey Untold. The;Atlus;T;role-playing;"http://video.gamespotcdn.com/d5/2015/05/14/Trailer_EtrianOdyssey2Untold_Arianna_20150514_4000.mp4
"
monster-hunter-stories;483;79;8.3;When a monster strikes, the fearful hide, but the brave? They ride. Venture into monster nests to collect eggs and hatch a wide array of species with uniquely powerful skills. Form teams, battle alongside them, crush opponents with combo attacks, and ride into the sunset a champion. Need;Capcom;E10+;role-playing;"http://video.gamespotcdn.com/d5/2017/07/31/Trailer_MonsterHunterStories_20170731_4000.mp4
"
alphadia-genesis;257;60;6.8;A Battle of Epic Proportions!  Alphadia Year 1092: Fifteen years have passed since the end of the terrible Energi Wars, where clones were used as weapons. Two kingdoms, after nearly destroying each other and the natural resources of Energi, signed an important peace treaty, and have been      ;EXE Create;E10+;role-playing;"http://video.gamespotcdn.com/d5/2015/02/25/Trailer_AlphadiaGenesis_SteamEndGame_20150225_4000.mp4
"
lightning-returns-final-fantasy-xiii;303;66;7.6;The world of Gran Pulse is sinking into the sea and what remains is now called Nova Chrysalia. With only thirteen days remaining until the end of the world, Chaos reigns in a world that never ages. New life cannot be born. People need salvation. As Lightning, it is your mission to save as;Square Enix;T;role-playing;"http://video.gamespotcdn.com/d8/gsc/2013/09/169_lightningreturns_tgs_multi_ot_091913_4000.mp4
"
stranger-of-sword-city;460;70;7.6;STRANGER OF SWORD CITY is the next step in the evolution of the traditional dungeon RPG genre. This title contains the three core elements of attraction for dungeon RPGs: character creation, conquering various dungeons, and dungeon crawling gameplay. Furthermore, our experience and know-how;Experience Inc.;T;role-playing;"http://video.gamespotcdn.com/d5/2016/04/21/Trailer_StrangerofSwordCity_Story_20160421_4000.mp4
"
darkest-dungeon;505;83;7.7;Darkest Dungeon is a gothic roguelike RPG dungeon crawler about the psychological stresses of adventuring. You will lead a band of four heroes on a perilous side-scrolling descent, dealing with a prodigious number of threats to their bodily health, and worse, a relentless assault on their;Red Hook Studios;T;role-playing;"http://video.gamespotcdn.com/d5/2014/06/05/Trailer_DarkestDungeon_Announce_20140605_4000.mp4
"
mary-skelter-nightmares;280;77;8.7;Escape from the living prison jail in Mary Skelter: Nightmares for the PlayStation Vita system. The Nightmare monster actively stalks the player as you run through the dungeon, so you must use the dungeons' gimmicks to impede its movements. This dungeon RPG features a turn- based battle        ;Compile Heart;M;role-playing;"http://video.gamespotcdn.com/d5/2016/11/11/Trailer_MarySkel_Official_20161111_4000.mp4
"
pokemon-sun;722;87;7.7;Using Pokemon Bank, you'll be able to transfer Pokemon you've caught in the Nintendo 3DS Virtual Console versions of Pokemon Red, Pokemon Blue, and Pokemon Yellow into your copy of Pokemon Sun or Pokemon Moon. Pokemon from Pokemon Omega Ruby, Pokemon Alpha Sapphire, Pokemon X, and Pokemon Y;Game Freak;E;role-playing;"http://video.gamespotcdn.com/d5/2016/08/01/Trailer_PokemonSunMoon_Alola_20160801_4000.mp4
"
sadame;210;54;6.2;Choose the role of a Samurai, Ninja, Monk or Rogue and confront an invasion of Japanese traditional Yokai taking over the nation. Hack and slash your way through an army of monsters using Swordsmanship, Ninjitsu, pole sword, bow, and supernatural powers. Enhance your skills by defeating ;Mebius, Intergrow;T;role-playing;"http://video.gamespotcdn.com/d5/2016/02/23/Trailer_Sadame_Announcement_20160223_4000.mp4
"
etrian-mystery-dungeon;189;77;7.8;Far off in the mountains, the small village Aslarga becomes a hub for adventurers looking for fame and fortune from the Mystery Dungeons. But dire challenges await even the most stalwart adventurers in Etrian Mystery Dungeon, a turn-based action RPG rogue like developed by ATLUS and Spike;Spike Chunsoft;E10+;role-playing;"http://video.gamespotcdn.com/d5/2015/02/05/Trailer_EtrianMysteryDungeon_MedicandMysteryBox_20150205_4000.mp4
"
kingdom-hearts-hd-25-remix;613;81;8.7;KINGDOM HEARTS HD 2.5 ReMIX is an HD remastered compilation of KINGDOM HEARTS II FINAL MIX and KINGDOM HEARTS Birth by Sleep FI;Square Enix;E10+;role-playing;"http://video.gamespotcdn.com/d5/2013/12/30/Trailer_KINGDOMHEARTSHD2.5JumpfestaTrailer_20131230_4000.mp4
"
tales-of-zestiria;536;77;7.9;An unseen evil force known as Malevolence is spreading across the land, corrupting the world and causing humanity to falter. Players will embark on an epic journey as Sorey, a young pure-hearted adventurer whose destiny is to become The Shepard, an individual of great power that can banish;Bandai Namco Games;T;role-playing;"http://video.gamespotcdn.com/d5/2015/10/20/Trailer_TalesofZestiria_Launch_20151020_4000.mp4
"
final-fantasy-xv-episode-prompto;722;65;6.8;It's time for Prompto to take centre stage in his very own episode. Become the cheerful gunslinger himself and experience a brand new storyline, wrapped in thrilling Third Person Shooter gameplay. Separated from the group in a harsh arctic environment, Prompto heads off to the place of his;Square Enix;T;role-playing;"http://video.gamespotcdn.com/d5/2017/08/05/Gameplay_FF15Comrades_20170804_8000.mp4
"
wasteland-2-directors-cut;722;87;7.7;Deck out your Ranger squad with the most devastating weaponry this side of the fallout zone, test the limits of your strategy skills, and bring justice to the wa;InXile Entertainment;M;role-playing;"http://video.gamespotcdn.com/d5/2015/09/29/Trailer_Wasteland2_DirectorsCut_StoryScale_20150929_4000.mp4
"
odin-sphere-leifthrasir;459;93;8.1;"The tale of Armageddon is about to be told...  In the world of Erion, the magical kingdom of Valentine held an enormous power. The ""Cauldron"" -- the source of this great power-- Maintained the kingdom's prosperity. However, Valentine suffered a sudden, mysterious downfall. And    ";Vanillaware;T;role-playing;"http://video.gamespotcdn.com/d5/2016/02/01/Trailer_OdinSphereLeifthrasir_Storybook_20160201_4000.mp4
"
the-denpa-men-3-the-rise-of-digitoll;373;75;8.2;Denpa Men are all around you. Find and catch them to form a party and take them on an exciting adventure!  The Denpa Men are mysterious creatures that live among radio waves. Invisible to the naked eye, they can only be seen and caught by looking through your Nintendo 3DS. In this game,      ;Genius Sonority Inc.;E;role-playing;"http://video.gamespotcdn.com/d5/2014/05/09/Trailer_THEDENPAMEN3_PROMOVIDEO_20140509_4000.mp4
"
guild-wars-2-heart-of-thorns;646;81;7.3;Explore new training opportunities for your character beyond level 80 and master abilities like hang gliding in the jungle, tearing the bark off of heavily armored Mordrem, or building new collections that earn precursors to a legendary;ArenaNet;T;role-playing;"http://video.gamespotcdn.com/d5/2015/06/16/Trailer_GuildWars2_HeartofThorns_E3_20150616_4000.mp4
"
ar-nosurge-ode-to-an-unborn-star;722;67;7.8;In AR NOSURGE: ODE TO AN UNBORN STAR, the player follows two sets of characters: Delta and Casty, whose goal is to protect humanity and save the world, and Ion & Earthes, who are trying to find Ion a way home to Earth. The player can interchange between both pairs and soon discover a way to;Gust;T;role-playing;"http://video.gamespotcdn.com/d5/2014/07/11/Trailer_ArNosurge_Official_20140711_4000.mp4
"
marvel-heroes-omega;333;83;8.1;The Cosmic Cube is a device of untold power capable of changing the very fabric of reality at the whim of its possessor. The brilliant but malevolent Dr. Doom has the Cube, and with it he aims to reshape the world in his own image. Determined to succeed where the Cube's previous wielders;Gazillion;T;role-playing;"http://video.gamespotcdn.com/d5/2017/04/28/Trailer_Marvel_beta_2017426_4000.mp4
"
diablo-iii-rise-of-the-necromancer;336;76;4.7;Comprised of controlled, calculating individuals, the Priests of Rathma have long known the true stakes at the heart of the Eternal Conflict. Known to uneducated outsiders as Necromancers, these masters of blood, bone, and the dark arts are often misunderstood. Driven to protect the Balance;Blizzard Entertainment;M;role-playing;"http://video.gamespotcdn.com/d5/2017/06/20/Trailer_Diablo_Necro_2017620_4000.mp4
"
shin-megami-tensei-iv-apocalypse;430;84;8.7;The story of Shin Megami Tensei IV: Apocalypse depicts the remnants of Tokyo, ravaged by a catastrophe. Demons and humans co-exist, but in this state, the remnants of humankind are just a prize being fought over by the higher deities. One lone Hunter, the game's protagonist, meets an early;Atlus;M;role-playing;"http://video.gamespotcdn.com/d5/2016/04/14/Trailer_SMTIV_Apocalypse_20160414_4000.mp4
"
squids-odyssey;306;68;6.2;Squids Odyssey is a unique mix of action strategy and RPG: build your team of Squid heroes for epic turn-based battles against corrupted crabs and shrimps. Steev, Vahine and the rest of the Squids are in danger. An infectious black ooze is corrupting their world. The band of unlikely heroes;The Game Bakers;E;role-playing;"http://video.gamespotcdn.com/d5/2014/05/22/Trailer_SquidsOdyssey_Launchtrailer_20140522_4000.mp4
"
atelier-shallie-alchemists-of-the-dusk-sea;505;76;7.7;Atelier Shallie: Alchemists of the Dusk Sea closes the final chapter in the Atelier Dusk series. The battle system incorporates strategy and speed, the time management system is free from restrictions allowing for unlimited play time and Alchemy RPG fans can look forward to a straightforward;Gust;E10+;role-playing;"http://video.gamespotcdn.com/d5/2015/03/10/Trailer_AtelierShallie_Launch_20150310_4000.mp4
"
bombshell-2016;722;43;3.7;"Bombshell is an Action Role-Playing game in which bomb disposal technician turned mercenary for hire, Shelly ""Bombshell"" Harrison must strong-arm her way across FOUR planets in an Unreal Engine-powered galactic adventure to rescue the president (and humanity) from an apocalyptic alien";Interceptor Entertainment;M;role-playing;"http://video.gamespotcdn.com/d5/2014/05/15/Trailer_Bombshell_Reveal_20140515_4000.mp4
"
sword-art-online-lost-song;722;70;6.6;Sword Art Online: Lost Song features all-new Aerial Battles and an array of customization features. With an original story based on the ALfheim Online realm, fans will be able to play as Kirito or other key characters from Sword Art Online including Leafa and Asuna to explore Svart ALfheim,;Bandai Namco Games, Artdink;T;role-playing;"http://video.gamespotcdn.com/d5/2015/07/02/Trailer_SAO2_3_AX_20150702_4000.mp4
"
superdimension-neptune-vs-sega-hard-girls;614;72;8.2;Our story begins in the mysterious halls of an ancient library...  The Grand Library holds the history of the world within its shelves. Legend says that if one was to tamper with the books kept there, the past itself could be completely rewritten... A daring adventurer known as IF    ;Compile Heart;T;role-playing;"http://video.gamespotcdn.com/d5/2016/08/03/Trailer_SuperdimensionNeptune_SegaHard_20160803_4000.mp4
"
pokemon-omega-ruby;430;83;8.4;Pokemon gamers initially experienced Pokemon Ruby Version and Pokemon Sapphire Version when it launched in 2003 for the GBA. Now, a new generation of Pokemon people can experience the storyline that unfolds in Pokemon Omega Ruby and Pokemon Alpha S;Game Freak;E;role-playing;"http://video.gamespotcdn.com/d5/2014/06/12/Trailer_PokemonRS_E314Gameplay_20140612_4000.mp4
"
drakengard-3;522;61;7.9;A prequel to the original game, Drakengard 3 transports players to a medieval world where 6 sisters tout special magical abilities as the Intoners. These sisters have brought peace to the earth with their power to manipulate magic through song. Harmony is disrupted, however, when the eldest;Access Games;M;role-playing;"http://video.gamespotcdn.com/d5/2013/10/09/Trailer_Drakengard3_Announce_20131009_4000.mp4
"
stardew-valley;339;89;8.6;Stardew Valley is an RPG-style farming game. It's up to you to choose your path... Will you devote your time to raising crops and caring for animals? Will you spend time in the local village, befriending the local townspeople? Do you get a kick out of slaying dreadful monsters in the;Eric Barone, ConcernedApe;E10+;role-playing;"http://video.gamespotcdn.com/d5/2016/06/13/Trailer_IDXbox_E320160613_4000.mp4
"
oreshika-tainted-bloodlines;595;78;8.0;Oreshika is a tale of revenge that takes place in ancient Japan. Your clan was sentenced to death for crimes they did not commit, and then had two curses placed on them. You have just been resurrected by a god and are now searching for those who cursed and conspired against your clan so that;Alfa System;T;role-playing;"http://video.gamespotcdn.com/d5/2015/03/03/Trailer_Oreshika_Launch_20150303_4000.mp4
"
sword-art-online-hollow-fragment;374;67;7.5;Sword Art Online: Hollow Fragment is a Role Playing Game based on the novel, manga and anime, Sword Art Online, and reflects the charming characters and breathtaking environments from the virtual reality world called Aincrad. In a simulated Massively Multiplayer Online Role Playing Game;Bandai Namco Games;T;role-playing;"http://video.gamespotcdn.com/d5/2014/06/11/Trailer_SAO_E3_20140611_4000.mp4
"
pokemon-alpha-sapphire;430;82;8.5;Pokemon players first enjoyed Pokemon Ruby Version and Pokemon Sapphire Version when it launched in 2003 for the Game Boy Advance. Now, a whole new generation of Pokemon fans will experience the storyline that unfolds in Pokemon Omega Ruby and Pokemon Alpha S;Game Freak;E;role-playing;"http://video.gamespotcdn.com/d5/2014/06/12/Trailer_PokemonRS_E314Gameplay_20140612_4000.mp4
"
hand-of-fate;235;79;7.7;"In Hand of Fate, players collect equipment, items, artifacts and enemies as in-game collectible cards in a card based RPG; then play their deck, bringing to video game life a beautiful 3D world in which gamers make difficult decisions. Sometimes their choices have unexpected consequences";Defiant Development;T;role-playing;"http://video.gamespotcdn.com/d5/2015/02/17/Trailer_HoF_Launch_20150217_4000.mp4
"
7th-dragon-iii-code-vfd;267;76;8.0;In the year 2100, dragons have descended upon earth and humanity is at the mercy of these terrifying beasts. However, not all is lost. As the protagonist, the player will team up with Nodens Enterprises-a video game company dedicated to stopping the dragon menace-to become a dragon hunter;Sega;T;role-playing;"http://video.gamespotcdn.com/d5/2016/02/16/Trailer_7thDragonCode_Apex_20160216_4000.mp4
"
blue-reflection;378;66;6.3;Blue Reflection takes place at Hoshinomiya Girls' High School, where players assume the role of student Hinako Shirai. When Hinako's ballet career comes to an end after a tragic accident, she closes her heart off from the rest of the world. However, her life changes when she meets her new            ;Gust;T;role-playing;"http://video.gamespotcdn.com/d5/2017/07/12/Trailer_BlueReflection_Gameplay_20170711_4000.mp4
"
meiq-labyrinth-of-death;491;56;7.0;First, the winds stopped. Then, birds vanished from the skies. Finally, the sun set...And an eternal night fell upon the world. The reason was quickly identified. It was a story told of in legends. The world had ceased hundreds of years ago as well. But there was a legendary mage who had;Compile Heart;T;role-playing;"http://video.gamespotcdn.com/d5/2016/07/12/Trailer_MeiQL_20160712_4000.mp4
"
persona-5;161;93;9.1;"Beneath the veneer of typical urban high school life, a group of teenagers mask their mysterious alter egos, their ""phantom thief"" side. Who are they? Why are they dressed as such? What are their motives? And... why are they being pursued? A picaresque coming-of-age story, Persona 5 brings a ";Atlus;M;role-playing;"http://video.gamespotcdn.com/d5/2016/11/17/Trailer_persona5_character_20161116_4000.mp4
"
the-awakened-fate-ultimatum;548;65;7.3;The Awakened Fate Ultimatum is a story which takes place several years after The Guided Fate ;Nippon Ichi Software;T;role-playing;"http://video.gamespotcdn.com/d5/2015/01/30/Trailer_TAFU_Teaser_20150130_4000.mp4
"
fire-emblem-heroes;406;72;7.2;Open the gateways between worlds, Heroes at your side. Nintendo's hit strategy-RPG Fire Emblem series is now reimagined for smart devices. Fight battles customized for touch screens and on-the-go gameplay. Summon characters from across the Fire Emblem universe. Develop your Heroes' skills,;Nintendo, Intelligent Systems;E10+;role-playing;"http://video.gamespotcdn.com/d5/2017/01/28/Trailer_FEH_Heroes_20170127_4000.mp4
"
wasteland-2;1384;81;7.3;Wasteland 2 is the direct sequel to the first ever post-apocalyptic computer RPG. The original Wasteland was the inspiration for the FALLOUT series of games, and the first RPG to allow players to split parties for tactical considerations, to face players with moral choices, and to make them  ;InXile Entertainment;M;role-playing;"http://video.gamespotcdn.com/d5/2014/09/18/Trailer_Wasteland2_Launch_20140918_4000.mp4
"
gauntlet;303;68;7.1;The venerable Gauntlet four-player co-op action gameplay returns in a new experience. Battle the endless hordes of foes as you and your friends fight for treasure and glory via both local and online co-op mult;Warner Bros. Interactive Entertainment;M;role-playing;"http://video.gamespotcdn.com/d5/2014/06/02/Trailer_GAUNTLET_LIVECELEBRITYFIRSTLOOK_20140602_4000.mp4
"
the-legend-of-legacy;269;67;7.1;Seven adventurers are about to embark on the quest of a lifetime as they explore the island of Avalon and unravel the mysteries of its da;FuRyu;E10+;role-playing;"http://video.gamespotcdn.com/d5/2015/08/18/Trailer_TheLegendofLegacyMeursandBianca_20150818_4000.mp4
"
tokyo-mirage-sessions-fe;137;80;6.2;An Atlus-developed RPG for Wii U set in a modern-day world of music and art featuring characters and gameplay elements from Intelligent System's Fire Emblem franchise mixed with elements from the Shin Megami Tensei fr;Atlus;T;role-playing;"http://video.gamespotcdn.com/d8/gsc/2013/01/169_shinmegamitensei_ot_wiiu_012313_4000.mp4
"
final-fantasy-xv-episode-gladiolus;722;59;5.9;FF XV's first slice of downloadable ;Square Enix;T;role-playing;"http://video.gamespotcdn.com/d5/2017/08/05/Gameplay_FF15Comrades_20170804_8000.mp4
"
kingdom-hearts-hd-28-final-chapter-prologue;624;76;7.3;KINGDOM HEARTS HD 2.8 Final Chapter Prologue is a compilation of 3 magical KINGDOM HEARTS experiences: Originally released in 2012, KINGDOM HEARTS Dream Drop Distance HD is a full-HD remastered version of KINGDOM HEARTS 3D Dream Drop Distance, brought to console for the first time. Series;Square Enix;E10+;role-playing;"http://video.gamespotcdn.com/d5/2015/09/17/Trailer_KingdomHearts28_TGS_20150917_4000.mp4
"
the-caligula-effect;391;58;7.0;Featuring a story written by Persona veteran Tadashi Satomi, The Caligula Effect takes you inside a digital prison filled with brainwashed high school students, evil musicians, and an all-powerful virtu;Aquria;T;role-playing;"http://video.gamespotcdn.com/d5/2017/05/02/Trailer_CaligulaEffect_Launch_20170502_4000.mp4
"
the-elder-scrolls-v-skyrim-special-edition;297;74;5.4;Skyrim Special Edition brings the epic fantasy to life in detail. The Special Edition includes the game and add-ons with all-new features like remastered art and effects, volumetric god rays, dynamic depth of field, screen-space reflections, and more. Skyrim Special Edition also brings the;Bethesda Game Studios;M;role-playing;"http://video.gamespotcdn.com/d5/2017/06/12/Trailer_Creaton_E3_2017611_4000.mp4
"
mario-luigi-paper-jam;383;76;7.4;Paper Mario jumps out of a book and into the bizarre adventures of Mario & Luigi, resulting in hijinks. Become the superstar team of Mario, Luigi and Paper Mario to take on quests, take down enemies, and untangle these two unique universes in this playful new entry in the Mario & Luigi;Nintendo, Alphadream Corporation;E;role-playing;"http://video.gamespotcdn.com/d5/2015/06/16/Trailer_MarioLuigiPaperJam_E32015_20150616_4000.mp4
"
absolver;298;69;6.8;In the ruins of the fallen Adal Empire, you awaken with a mysterious mask on your face, and faint recollections of an esoteric ceremony. Freeing you from hunger, thirst, and even death, the mask is the creation of the Guides, the rulers of these lands, who have placed you here to determine;Sloclap;T;role-playing;"http://video.gamespotcdn.com/d5/2016/05/26/Trailer_ABSOLVER_Reveal_20160526_4000.mp4
"
etrian-odyssey-v-beyond-the-myth;341;80;7.5;Etrian Odyssey V chronicles the quest of a new adventurer as he or she attempts to reach the crown of the towering Yggdrasil Tree. For it is said that whoever braves the dangers of the dreaded Yggdrasil Labyrinth and reaches the summit will have their greatest wish fulfilled. Each culture;Atlus Co., Atlus;T;role-playing;"http://video.gamespotcdn.com/d5/2017/06/13/Trailer_EtrianOdysseyVBeyondTheMyth_20170613_4000.mp4
"
tokyo-twilight-ghost-hunters;242;63;7.0;A gaggle of teens are prepared to square off against the evil spirits that have been the cause of strange incidents all across ;TOYBOX;T;role-playing;"http://video.gamespotcdn.com/d5/2015/03/10/Trailer_TokyoTwilightGhostHunters_Release_20150310_4000.mp4
"
mount-blade-warband;339;67;7.4;The first expansion pack for Mount & Blade introduces an array of brand-new features, highlighted by a multiplayer capability that allows up to 32 players to battle it out in team-deathmatch-style combat on a sin;Koch Media;T;role-playing;"http://video.gamespotcdn.com/d5/2016/09/16/Trailer_MountBlade_ConsoleLaunch_20160916_4000.mp4
"
sacred-3;414;57;1.5;After decades of peace a new shadow is cast over the world of Ancaria. Only if the clans from across the lands combine their skills the glimmer of hope left within the resistance will ignite a fierce battle fo;Deep Silver;M;role-playing;"http://video.gamespotcdn.com/d5/2014/03/19/Trailer_Sacred3_Gameplay_20140319_4000.mp4
"
costume-quest-2;381;68;7.5;Explore spooky time-traversing landscapes, wear adorable new costumes that transform into powerful Hallo-warriors, and collect even Creepier Treat Cards to wield in combat against a legion of hygiene obsessed baddies. Only heroic siblings Wren and Reynold can save Halloween ;Double Fine Productions;E10+;role-playing;"http://video.gamespotcdn.com/d5/2014/08/29/Trailer_CostumeQuest2_PAXGameplay_20140829_4000.mp4
"
the-witcher-3-wild-hunt---blood-and-wine;722;91;8.7;This expansion pack is an old-school add on with 20 hours of new adventures, where players will travel to the land of To;CD Projekt Red Studio;M;role-playing;"http://video.gamespotcdn.com/d5/2015/05/11/TheWitcher3WildHunt_XboxOneGameplay_20150511_4000.mp4
"
gauntlet-slayer-edition;119;71;6.9;The traditional Gauntlet 4-player co-op gameplay returns in a new experience. Assume the role of one of 4 unique heroes in a monster-filled dungeon brawler. Battle the interminable hordes of enemies as you and your cohorts fight for treasure and glory via both local and online co-op mult;Arrowhead Game Studios;M;role-playing;"http://video.gamespotcdn.com/d5/2015/07/07/Trailer_GauntetSlayerEdition_Announce_20150607_4000.mp4
"
yo-kai-watch-2-psychic-specters;285;74;5.7;Get wicked and complete the ultimate YO-KAI WATCH experience.  The strange but friendly troublemakers, Yo-kai, are back in a time-traveling adventure, and this time their mysterious world is packed with exclusive quests, Wicked Yo-kai to befriend, new areas to explore, and a revamped               ;Level 5;E10+;role-playing;"http://video.gamespotcdn.com/d5/2017/07/31/Trailer_YoKaiWatch_PsychicSpecters_20170731_4000.mp4
"
dark-souls-ii-crown-of-the-sunken-king;298;83;7.9;Embark on a journey to reclaim a crown that Drangleic's King Vendrick once owned. This perilous quest will lead you through an entirely different world within the Dark Souls II universe, where stepped pyramids span a vast underground cavern. It is said that one of the ancient crowns lay;Namco Bandai Games;T;role-playing;"http://video.gamespotcdn.com/d7/gsc/2013/09/169_darksoulsii_tgs_multi_ot_091913_4000.mp4
"
i-am-setsuna;225;70;7.1;Inspired by Chrono Trigger, I am Setsuna is an homage to the JRPG masterpieces of yesteryear. Journey with Setsuna as she prepares to make the ultimate sacrifice and save the people of h;Tokyo RPG Factory;E10+;role-playing;"http://video.gamespotcdn.com/d5/2016/04/22/Trailer_IAMSETSUNA_Teaser_20160421_4000.mp4
"
final-fantasy-ix;280;85;8.2;The last Final Fantasy for the PlayStation, Final Fantasy IX returns to the pure fantasy roots that spawned the series. This latest installment features highly detailed characters, vehicles, and environments, and breathtaking cinema-graphics. The addition of brand new features such as the;SquareSoft;T;role-playing;"http://video.gamespotcdn.com/d5/2017/09/19/Trailer_FF9_TGS_20170919_4000.mp4
"
atelier-shallie-plus-alchemists-of-the-dusk-sea;637;78;8.1;"Choose to play as either the reserved, mission-focused Shallistera or as ambitious, energetic Shallotte. While their personalities and appearance are drastically different, both girls share the nickname ""Shallie."" Shallistera is the daughter of a tribal leader who embarks on a";Gust;T;role-playing;"http://video.gamespotcdn.com/d5/2016/11/10/Trailer_AtelierShallie_Overview_20161110_4000.mp4
"
final-fantasy-xiii;239;65;5.9;In Final Fantasy XIII, you will embark on a journey through the cityworld of Cocoon and the outerworld of Pulse. Along the way, you will encounter diverse allies who will fight alongside you. Execute powerful attacks with weapons and magic, and summon the enigmatic Eidolons with an evolved;Square Enix;T;role-playing;"http://video.gamespotcdn.com/d5/2015/02/25/Trailer_FinalFantasyRK_Announc_20150225_4000.mp4
"
the-witch-and-the-hundred-knight-revival-edition;411;63;7.1;Two powerful witches have been battling one another for over a hundred years. Now, the Swamp Witch has unleashed the legendary Dark Knights, and seeks to destroy the Forest Witch once and ;Nippon Ichi Software;T;role-playing;"http://video.gamespotcdn.com/d5/2015/12/09/Trailer_TheWitchHundredKnight_RevivalEditionMetallia_20151209_4000.mp4
"
mario-tennis-ultra-smash;219;58;5.3;Compete with cohorts in the multiplayer Mario Tennis: Ultra Smash. Surprise your opponents with a new move to the series, the Jumpshot, which sends the ball flying down the court. Change the sport up with new Mega Battles, using the Mega Mushroom to gain an advantage over the competition.;Nintendo, Camelot Software Planning;E;sports;"http://video.gamespotcdn.com/d5/2015/06/16/Trailer_MarioTennisUltraSmash_E3_20150616_4000.mp4
"
mlb-14-the-show;452;68;7.0;MLB 14 The Show is a realistic baseball game that allows players to feel the MLB experience with moments such as when you're called up to the majors, a sacrifice fly to left field, or crushing a walk-off homer to win;SCEA San Diego Studios;E;sports;"http://video.gamespotcdn.com/d5/2013/11/04/Trailer_MLB14_TEASER_20131104_4000.mp4
"
madden-nfl-15;358;80;6.3;New broadcast and NFL Films-inspired presentation shows the game in a different light. Evolved player and coach models make personalities appear more realistic, and additional camera angles and player celebrations capture the most kinetic moments of football. Also on board is a new studio;EA Sports;E;sports;"http://video.gamespotcdn.com/d5/2014/06/09/E32014_Madden15_Trailer_20140609_4000.mp4
"
